road,lat,lon,chainage,length,condition,name,model_type,id,Heavy Truck,Medium Truck,Small Truck,Large Bus,Medium Bus,Micro Bus,Utility,Car,Auto Rickshaw,Motor Cycle,Bi-Cycle,Cycle Rickshaw,Cart,Motorized,Non Motorized,Total AADT
N1,23.200613712084703,91.31699361760565,121573.1,1029.8999999999942,-,,link,10114.0,355.0,5555.0,1533.0,1824.0,630.0,1141.0,393.0,1215.0,1997.0,617.0,128.0,199.0,0.0,13718.0,302.0,14006.0
N1,23.1961887953757,91.3176705069364,122603.0,6.1,A,ATTOCK GRAM BOX CULVERT,bridge,10115.0,355.0,5555.0,1533.0,1824.0,630.0,1141.0,393.0,1215.0,1997.0,617.0,128.0,199.0,0.0,13718.0,302.0,14006.0
N1,23.1798513311474,91.3196297267005,122609.1,3838.899999999994,-,,link,10116.0,355.0,5555.0,1533.0,1824.0,630.0,1141.0,393.0,1215.0,1997.0,617.0,128.0,199.0,0.0,13718.0,302.0,14006.0
N1,23.1635138669191,91.3215889464646,126448.0,9.5,A,ANDAJER BAZER BOX CULVERT,bridge,10117.0,355.0,5555.0,1533.0,1824.0,630.0,1141.0,393.0,1215.0,1997.0,617.0,128.0,199.0,0.0,13718.0,302.0,14006.0
N1,23.1443751123484,91.3259876576767,126457.5,4454.5,-,,link,10118.0,355.0,5555.0,1533.0,1824.0,630.0,1141.0,393.0,1215.0,1997.0,617.0,128.0,199.0,0.0,13718.0,302.0,14006.0
N1,23.1252363577777,91.3303863688888,130912.0,6.5,A,HASO BOTHACH BOX CULVERT,bridge,10119.0,355.0,5555.0,1533.0,1824.0,630.0,1141.0,393.0,1215.0,1997.0,617.0,128.0,199.0,0.0,13718.0,302.0,14006.0
N1,23.11633240145825,91.33521795624995,130918.5,2236.5,-,,link,10120.0,355.0,5555.0,1533.0,1824.0,630.0,1141.0,393.0,1215.0,1997.0,617.0,128.0,199.0,0.0,13718.0,302.0,14006.0
N1,23.1074284451388,91.3400495436111,133155.0,6.1,A,Chanara Box Culvert,bridge,10121.0,355.0,5555.0,1533.0,1824.0,630.0,1141.0,393.0,1215.0,1997.0,617.0,128.0,199.0,0.0,13718.0,302.0,14006.0
N1,23.1002291410287,91.34394019113691,133161.1,1812.8999999999942,-,,link,10122.0,355.0,5555.0,1533.0,1824.0,630.0,1141.0,393.0,1215.0,1997.0,617.0,128.0,199.0,0.0,13718.0,302.0,14006.0
N1,23.0930298369186,91.3478308386627,134974.0,3.1,A,PODOYA BOX CULVERT,bridge,10123.0,355.0,5555.0,1533.0,1824.0,630.0,1141.0,393.0,1215.0,1997.0,617.0,128.0,199.0,0.0,13718.0,302.0,14006.0
N1,23.090052603966498,91.34952049396901,134977.1,745.8999999999942,-,,link,10124.0,355.0,5555.0,1533.0,1824.0,630.0,1141.0,393.0,1215.0,1997.0,617.0,128.0,199.0,0.0,13718.0,302.0,14006.0
N1,23.0870753710144,91.3512101492753,135723.0,9.25,B,FOEALTPARA BOX CULVERT,bridge,10125.0,355.0,5555.0,1533.0,1824.0,630.0,1141.0,393.0,1215.0,1997.0,617.0,128.0,199.0,0.0,13718.0,302.0,14006.0
N1,23.084533162072653,91.3526956483568,135732.25,642.75,-,,link,10126.0,355.0,5555.0,1533.0,1824.0,630.0,1141.0,393.0,1215.0,1997.0,617.0,128.0,199.0,0.0,13718.0,302.0,14006.0
N1,23.0819909531309,91.3541811474383,136375.0,3.5,A,UTTOR KAIEATI CULVERT,bridge,10127.0,355.0,5555.0,1533.0,1824.0,630.0,1141.0,393.0,1215.0,1997.0,617.0,128.0,199.0,0.0,13718.0,302.0,14006.0
N1,23.0599818793432,91.3599298099371,136378.5,5152.5,-,,link,10128.0,355.0,5555.0,1533.0,1824.0,630.0,1141.0,393.0,1215.0,1997.0,617.0,128.0,199.0,0.0,13718.0,302.0,14006.0
N1,23.0379728055555,91.3656784724359,141531.0,10.8,A,FATAPUR BOX CULVERT,bridge,10129.0,355.0,5555.0,1533.0,1824.0,630.0,1141.0,393.0,1215.0,1997.0,617.0,128.0,199.0,0.0,13718.0,302.0,14006.0
N1,23.032476461314303,91.365589478204,141541.8,1251.2000000000116,-,,link,10130.0,355.0,5555.0,1533.0,1824.0,630.0,1141.0,393.0,1215.0,1997.0,617.0,128.0,199.0,0.0,13718.0,302.0,14006.0
N1,23.0269801170731,91.3655004839721,142793.0,1.6,A,DEBIPUR SLAB CULVERT,bridge,10131.0,355.0,5555.0,1533.0,1824.0,630.0,1141.0,393.0,1215.0,1997.0,617.0,128.0,199.0,0.0,13718.0,302.0,14006.0
N1,23.019692479057703,91.37174004947789,142794.6,2144.399999999994,-,,link,10132.0,355.0,5555.0,1533.0,1824.0,630.0,1141.0,393.0,1215.0,1997.0,617.0,128.0,199.0,0.0,13718.0,302.0,14006.0
N1,23.0124048410423,91.3779796149837,144939.0,3.4,A,CHARIPUR CULVERT.,bridge,10133.0,355.0,5555.0,1533.0,1824.0,630.0,1141.0,393.0,1215.0,1997.0,617.0,128.0,199.0,0.0,13718.0,302.0,14006.0
N1,23.010980220521148,91.37967000749185,144942.4,466.6000000000058,-,,link,10134.0,355.0,5555.0,1533.0,1824.0,630.0,1141.0,393.0,1215.0,1997.0,617.0,128.0,199.0,0.0,13718.0,302.0,14006.0
N1,23.0095556,91.3813604,145409.0,1.0,-,Intersection with N104 / Km post missing,intersection,10135.0,355.0,5555.0,1533.0,1572.0,630.0,1141.0,285.0,980.0,1252.0,415.0,89.0,199.0,0.0,13718.0,288.0,14006.0
N1,23.004402178,91.3885678,145410.0,1886.0,-,,link,10136.0,355.0,5555.0,1533.0,1572.0,630.0,1141.0,285.0,980.0,1252.0,415.0,89.0,199.0,0.0,13718.0,288.0,14006.0
N1,22.999248756,91.3957752,147296.0,1.5,A,RAMPUR BOX CULVERT,bridge,10137.0,355.0,5555.0,1533.0,1572.0,630.0,1141.0,285.0,980.0,1252.0,415.0,89.0,199.0,0.0,13718.0,288.0,14006.0
N1,22.9969884176401,91.39903234503815,147297.5,853.5,-,,link,10138.0,355.0,5555.0,1533.0,1572.0,630.0,1141.0,285.0,980.0,1252.0,415.0,89.0,199.0,0.0,13718.0,288.0,14006.0
N1,22.9947280792802,91.4022894900763,148151.0,23.4,A,RAMPUR BRIDGE,bridge,10139.0,355.0,5555.0,1533.0,1572.0,630.0,1141.0,285.0,980.0,1252.0,415.0,89.0,199.0,0.0,13718.0,288.0,14006.0
N1,22.99372250763355,91.40351909312974,148174.4,320.6000000000058,-,,link,10140.0,355.0,5555.0,1533.0,1572.0,630.0,1141.0,285.0,980.0,1252.0,415.0,89.0,199.0,0.0,13718.0,288.0,14006.0
N1,22.9927169359869,91.4047486961832,148495.0,1.9,A,.,bridge,10141.0,355.0,5555.0,1533.0,1572.0,630.0,1141.0,285.0,980.0,1252.0,415.0,89.0,199.0,0.0,13718.0,288.0,14006.0
N1,22.970660401326747,91.44212403975826,148496.9,9534.100000000006,-,,link,10142.0,355.0,5555.0,1533.0,1572.0,630.0,1141.0,285.0,980.0,1252.0,415.0,89.0,199.0,0.0,13718.0,288.0,14006.0
N1,22.9486038666666,91.4794993833333,158031.0,1.5,A,FAZAILPUR BOXCULVERT,bridge,10143.0,355.0,5555.0,1533.0,1572.0,630.0,1141.0,285.0,980.0,1252.0,415.0,89.0,199.0,0.0,13718.0,288.0,14006.0
N1,22.93178428640345,91.5028944592105,158032.5,7150.5,-,,link,10144.0,355.0,5555.0,1533.0,1572.0,630.0,1141.0,285.0,980.0,1252.0,415.0,89.0,199.0,0.0,13718.0,288.0,14006.0
N1,22.9149647061403,91.5262895350877,165183.0,222.43,A,DumGhat Bridge(L),bridge,10145.0,355.0,5555.0,1533.0,1572.0,630.0,1141.0,285.0,980.0,1252.0,415.0,89.0,199.0,0.0,13718.0,288.0,14006.0
N1,22.91233879727075,91.52760901926794,165405.43,419.570000000007,-,,link,10146.0,355.0,5555.0,1533.0,1572.0,630.0,1141.0,285.0,980.0,1252.0,415.0,89.0,199.0,0.0,13718.0,288.0,14006.0
N1,22.9097128884012,91.5289285034482,165825.0,6.1,A,BUMGAT BOXCULVERT,bridge,10147.0,355.0,5555.0,1533.0,1572.0,630.0,1141.0,285.0,980.0,1252.0,415.0,89.0,199.0,0.0,13718.0,288.0,14006.0
N1,22.90697959196175,91.53027914053004,165831.1,647.8999999999942,-,,link,10148.0,355.0,5555.0,1533.0,1572.0,630.0,1141.0,285.0,980.0,1252.0,415.0,89.0,199.0,0.0,13718.0,288.0,14006.0
N1,22.9042462955223,91.5316297776119,166479.0,3.0,A,BOROYAR PARA SLUB CULVERT,bridge,10149.0,355.0,5555.0,1533.0,1572.0,630.0,1141.0,285.0,980.0,1252.0,415.0,89.0,199.0,0.0,13718.0,288.0,14006.0
N1,22.89794244776115,91.53355083880595,166482.0,1481.0,-,,link,10150.0,355.0,5555.0,1533.0,1572.0,630.0,1141.0,285.0,980.0,1252.0,415.0,89.0,199.0,0.0,13718.0,288.0,14006.0
N1,22.8916386,91.5354719,167963.0,3.0,A,BAROYARHAT BOX CULVERT,bridge,10151.0,355.0,5555.0,1533.0,1572.0,630.0,1141.0,285.0,980.0,1252.0,415.0,89.0,199.0,0.0,13718.0,288.0,14006.0
N1,22.883168647058802,91.5381777823529,167966.0,1967.0,-,,link,10152.0,355.0,5555.0,1533.0,1572.0,630.0,1141.0,285.0,980.0,1252.0,415.0,89.0,199.0,0.0,13718.0,288.0,14006.0
N1,22.8746986941176,91.5408836647058,169933.0,4.3,A,UTTOR SONAPAR BOX CULVERT,bridge,10153.0,355.0,5555.0,1533.0,1572.0,630.0,1141.0,285.0,980.0,1252.0,415.0,89.0,199.0,0.0,13718.0,288.0,14006.0
N1,22.873710364504802,91.54123977066226,169937.3,236.70000000001164,-,,link,10154.0,355.0,5555.0,1533.0,1572.0,630.0,1141.0,285.0,980.0,1252.0,415.0,89.0,199.0,0.0,13718.0,288.0,14006.0
N1,22.872722034892,91.5415958766187,170174.0,2.0,A,CHAIRMEN BARI BOX CULVERT,bridge,10155.0,355.0,5555.0,1533.0,1572.0,630.0,1141.0,285.0,980.0,1252.0,415.0,89.0,199.0,0.0,13718.0,288.0,14006.0
N1,22.87038920255235,91.5424461053306,170176.0,549.0,-,,link,10156.0,355.0,5555.0,1533.0,1572.0,630.0,1141.0,285.0,980.0,1252.0,415.0,89.0,199.0,0.0,13718.0,288.0,14006.0
N1,22.8680563702127,91.5432963340425,170725.0,1.5,A,MADDAM SONAPAR(1) BOX CULVERT,bridge,10157.0,355.0,5555.0,1533.0,1572.0,630.0,1141.0,285.0,980.0,1252.0,415.0,89.0,199.0,0.0,13718.0,288.0,14006.0
N1,22.8645220287318,91.5442257528778,170726.5,827.5,-,,link,10158.0,355.0,5555.0,1533.0,1572.0,630.0,1141.0,285.0,980.0,1252.0,415.0,89.0,199.0,0.0,13718.0,288.0,14006.0
N1,22.8609876872509,91.5451551717131,171554.0,4.3,A,DHARBAR TILA CULVERT,bridge,10159.0,355.0,5555.0,1533.0,1572.0,630.0,1141.0,285.0,980.0,1252.0,415.0,89.0,199.0,0.0,13718.0,288.0,14006.0
N1,22.860236237755,91.54531758524925,171558.3,169.70000000001164,-,,link,10160.0,355.0,5555.0,1533.0,1572.0,630.0,1141.0,285.0,980.0,1252.0,415.0,89.0,199.0,0.0,13718.0,288.0,14006.0
N1,22.8594847882591,91.5454799987854,171728.0,2.0,A,MADDUM SONAPHAR-3,bridge,10161.0,355.0,5555.0,1533.0,1572.0,630.0,1141.0,285.0,980.0,1252.0,415.0,89.0,199.0,0.0,13718.0,288.0,14006.0
N1,22.8577706777659,91.54559943484725,171730.0,392.0,-,,link,10162.0,355.0,5555.0,1533.0,1572.0,630.0,1141.0,285.0,980.0,1252.0,415.0,89.0,199.0,0.0,13718.0,288.0,14006.0
N1,22.8560565672727,91.5457188709091,172122.0,1.5,A,MAMAFOUN ASTANA CULVERT,bridge,10163.0,355.0,5555.0,1533.0,1572.0,630.0,1141.0,285.0,980.0,1252.0,415.0,89.0,199.0,0.0,13718.0,288.0,14006.0
N1,22.855602050008,91.5457705279324,172123.5,106.5,-,,link,10164.0,355.0,5555.0,1533.0,1572.0,630.0,1141.0,285.0,980.0,1252.0,415.0,89.0,199.0,0.0,13718.0,288.0,14006.0
N1,22.8551475327433,91.5458221849557,172230.0,1.5,A,MAMAFAKIR ASTANA SLAB CULVERT,bridge,10165.0,355.0,5555.0,1533.0,1572.0,630.0,1141.0,285.0,980.0,1252.0,415.0,89.0,199.0,0.0,13718.0,288.0,14006.0
N1,22.851882404606897,91.54609639836019,172231.5,737.5,-,,link,10166.0,355.0,5555.0,1533.0,1572.0,630.0,1141.0,285.0,980.0,1252.0,415.0,89.0,199.0,0.0,13718.0,288.0,14006.0
N1,22.8486172764705,91.5463706117647,172969.0,8.5,A,MASTANNAGOR BONCUL(1),bridge,10167.0,355.0,5555.0,1533.0,1572.0,630.0,1141.0,285.0,980.0,1252.0,415.0,89.0,199.0,0.0,13718.0,288.0,14006.0
N1,22.84700438297205,91.54691976640865,172977.5,372.5,-,,link,10168.0,355.0,5555.0,1533.0,1572.0,630.0,1141.0,285.0,980.0,1252.0,415.0,89.0,199.0,0.0,13718.0,288.0,14006.0
N1,22.8453914894736,91.5474689210526,173350.0,3.0,A,MUSTAU NOGAR(2),bridge,10169.0,355.0,5555.0,1533.0,1572.0,630.0,1141.0,285.0,980.0,1252.0,415.0,89.0,199.0,0.0,13718.0,288.0,14006.0
N1,22.8444233134868,91.5478092386513,173353.0,232.0,-,,link,10170.0,355.0,5555.0,1533.0,1572.0,630.0,1141.0,285.0,980.0,1252.0,415.0,89.0,199.0,0.0,13718.0,288.0,14006.0
N1,22.8434551375,91.54814955625,173585.0,1.5,A,MASTARI HAGOR 3 CULVERT,bridge,10171.0,355.0,5555.0,1533.0,1572.0,630.0,1141.0,285.0,980.0,1252.0,415.0,89.0,199.0,0.0,13718.0,288.0,14006.0
N1,22.842274735463853,91.54847962571705,173586.5,272.5,-,,link,10172.0,355.0,5555.0,1533.0,1572.0,630.0,1141.0,285.0,980.0,1252.0,415.0,89.0,199.0,0.0,13718.0,288.0,14006.0
N1,22.8410943334277,91.5488096951841,173859.0,3.0,A,MUSTAN NAGAR -4,bridge,10173.0,355.0,5555.0,1533.0,1572.0,630.0,1141.0,285.0,980.0,1252.0,415.0,89.0,199.0,0.0,13718.0,288.0,14006.0
N1,22.8369205513348,91.5494565983209,173862.0,942.0,-,,link,10174.0,355.0,5555.0,1533.0,1572.0,630.0,1141.0,285.0,980.0,1252.0,415.0,89.0,199.0,0.0,13718.0,288.0,14006.0
N1,22.8327467692419,91.5501035014577,174804.0,3.0,A,RAIPUR BOX CUL-1,bridge,10175.0,355.0,5555.0,1533.0,1572.0,630.0,1141.0,285.0,980.0,1252.0,415.0,89.0,199.0,0.0,13718.0,288.0,14006.0
N1,22.83185405572185,91.5503031780224,174807.0,206.0,-,,link,10176.0,355.0,5555.0,1533.0,1572.0,630.0,1141.0,285.0,980.0,1252.0,415.0,89.0,199.0,0.0,13718.0,288.0,14006.0
N1,22.8309613422018,91.5505028545871,175013.0,4.5,A,RAIPUR (2) BOX CULVERT,bridge,10177.0,355.0,5555.0,1533.0,1572.0,630.0,1141.0,285.0,980.0,1252.0,415.0,89.0,199.0,0.0,13718.0,288.0,14006.0
N1,22.812571347267202,91.55673205842945,175017.5,4345.5,-,,link,10178.0,355.0,5555.0,1533.0,1572.0,630.0,1141.0,285.0,980.0,1252.0,415.0,89.0,199.0,0.0,13718.0,288.0,14006.0
N1,22.7941813523326,91.5629612622718,179363.0,4.5,A,MIRSARAI BOX CUL,bridge,10179.0,355.0,5555.0,1533.0,1572.0,630.0,1141.0,285.0,980.0,1252.0,415.0,89.0,199.0,0.0,13718.0,288.0,14006.0
N1,22.7841892221663,91.56791750713585,179367.5,2457.5,-,,link,10180.0,355.0,5555.0,1533.0,1572.0,630.0,1141.0,285.0,980.0,1252.0,415.0,89.0,199.0,0.0,13718.0,288.0,14006.0
N1,22.774197092,91.5728737519999,181825.0,6.0,A,Mirsorai(2) box culvert,bridge,10181.0,355.0,5555.0,1533.0,1572.0,630.0,1141.0,285.0,980.0,1252.0,415.0,89.0,199.0,0.0,13718.0,288.0,14006.0
N1,22.772224379049,91.57398213655429,181831.0,487.0,-,,link,10182.0,355.0,5555.0,1533.0,1572.0,630.0,1141.0,285.0,980.0,1252.0,415.0,89.0,199.0,0.0,13718.0,288.0,14006.0
N1,22.770251666098,91.5750905211087,182318.0,9.7,A,IANAINIPOL BOX CULVERT.,bridge,10183.0,355.0,5555.0,1533.0,1572.0,630.0,1141.0,285.0,980.0,1252.0,415.0,89.0,199.0,0.0,13718.0,288.0,14006.0
N1,22.766657178744353,91.57777220161395,182327.7,968.2999999999884,-,,link,10184.0,355.0,5555.0,1533.0,1572.0,630.0,1141.0,285.0,980.0,1252.0,415.0,89.0,199.0,0.0,13718.0,288.0,14006.0
N1,22.7630626913907,91.5804538821192,183296.0,4.0,A,BOKIMTOLA BOX CULVERT,bridge,10185.0,355.0,5555.0,1533.0,1572.0,630.0,1141.0,285.0,980.0,1252.0,415.0,89.0,199.0,0.0,13718.0,288.0,14006.0
N1,22.758314007951398,91.58452715288885,183300.0,1354.0,-,,link,10186.0,355.0,5555.0,1533.0,1572.0,630.0,1141.0,285.0,980.0,1252.0,415.0,89.0,199.0,0.0,13718.0,288.0,14006.0
N1,22.7535653245121,91.5886004236585,184654.0,12.9,A,VARTAKA BOX CULVERT,bridge,10187.0,355.0,5555.0,1533.0,1572.0,630.0,1141.0,285.0,980.0,1252.0,415.0,89.0,199.0,0.0,13718.0,288.0,14006.0
N1,22.752102337040498,91.5897422303637,184666.9,391.1000000000058,-,,link,10188.0,355.0,5555.0,1533.0,1572.0,630.0,1141.0,285.0,980.0,1252.0,415.0,89.0,199.0,0.0,13718.0,288.0,14006.0
N1,22.7506393495689,91.5908840370689,185058.0,3.0,A,VARTAGIA BOX CULVERT,bridge,10189.0,355.0,5555.0,1533.0,1572.0,630.0,1141.0,285.0,980.0,1252.0,415.0,89.0,199.0,0.0,13718.0,288.0,14006.0
N1,22.73697805252095,91.59665858875705,185061.0,3289.0,-,,link,10190.0,355.0,5555.0,1533.0,1572.0,630.0,1141.0,285.0,980.0,1252.0,415.0,89.0,199.0,0.0,13718.0,288.0,14006.0
N1,22.723316755473,91.6024331404452,188350.0,3.0,A,NIAZAMPUR BOX CULVERT,bridge,10191.0,355.0,5555.0,1533.0,1572.0,630.0,1141.0,285.0,980.0,1252.0,415.0,89.0,199.0,0.0,13718.0,288.0,14006.0
N1,22.7205705710057,91.6040977356072,188353.0,705.0,-,,link,10192.0,355.0,5555.0,1533.0,1572.0,630.0,1141.0,285.0,980.0,1252.0,415.0,89.0,199.0,0.0,13718.0,288.0,14006.0
N1,22.7178243865384,91.6057623307692,189058.0,3.0,A,MIRJAPUR BOX CULVERT,bridge,10193.0,355.0,5555.0,1533.0,1572.0,630.0,1141.0,285.0,980.0,1252.0,415.0,89.0,199.0,0.0,13718.0,288.0,14006.0
N1,22.71754756038455,91.60593540769224,189061.0,69.0,-,,link,10194.0,355.0,5555.0,1533.0,1572.0,630.0,1141.0,285.0,980.0,1252.0,415.0,89.0,199.0,0.0,13718.0,288.0,14006.0
N1,22.7172707342307,91.6061084846153,189130.0,3.0,A,MIRZAPUR (2) BOX CULVERT,bridge,10195.0,355.0,5555.0,1533.0,1572.0,630.0,1141.0,285.0,980.0,1252.0,415.0,89.0,199.0,0.0,13718.0,288.0,14006.0
N1,22.71557173625595,91.6071718532451,189133.0,447.0,-,,link,10196.0,355.0,5555.0,1533.0,1572.0,630.0,1141.0,285.0,980.0,1252.0,415.0,89.0,199.0,0.0,13718.0,288.0,14006.0
N1,22.7138727382812,91.6082352218749,189580.0,19.2,C,ISAMATI BOX CULVERT,bridge,10197.0,355.0,5555.0,1533.0,1572.0,630.0,1141.0,285.0,980.0,1252.0,415.0,89.0,199.0,0.0,13718.0,288.0,14006.0
N1,22.7078446211091,91.61160434138361,189599.2,1507.7999999999884,-,,link,10198.0,355.0,5555.0,1533.0,1572.0,630.0,1141.0,285.0,980.0,1252.0,415.0,89.0,199.0,0.0,13718.0,288.0,14006.0
N1,22.701816503937,91.6149734608923,191107.0,19.2,A,DUKHIN UTHPAR BOX CULVERT,bridge,10199.0,355.0,5555.0,1533.0,1572.0,630.0,1141.0,285.0,980.0,1252.0,415.0,89.0,199.0,0.0,13718.0,288.0,14006.0
N1,22.6965341093759,91.61757125914986,191126.2,1281.7999999999884,-,,link,10200.0,355.0,5555.0,1533.0,1572.0,630.0,1141.0,285.0,980.0,1252.0,415.0,89.0,199.0,0.0,13718.0,288.0,14006.0
N1,22.6912517148148,91.6201690574074,192408.0,4.2,A,VANGGARPOL BOX CULVERT,bridge,10201.0,355.0,5555.0,1533.0,1572.0,630.0,1141.0,285.0,980.0,1252.0,415.0,89.0,199.0,0.0,13718.0,288.0,14006.0
N1,22.6890607397603,91.62110381988015,192412.2,537.7999999999884,-,,link,10202.0,355.0,5555.0,1533.0,1572.0,630.0,1141.0,285.0,980.0,1252.0,415.0,89.0,199.0,0.0,13718.0,288.0,14006.0
N1,22.6868697647058,91.6220385823529,192950.0,3.2,A,BORO KAMALDA BOX CULVERT,bridge,10203.0,355.0,5555.0,1533.0,1572.0,630.0,1141.0,285.0,980.0,1252.0,415.0,89.0,199.0,0.0,13718.0,288.0,14006.0
N1,22.6819235319051,91.624427763863,192953.2,1195.7999999999884,-,,link,10204.0,355.0,5555.0,1533.0,1572.0,630.0,1141.0,285.0,980.0,1252.0,415.0,89.0,199.0,0.0,13718.0,288.0,14006.0
N1,22.6769772991044,91.6268169453731,194149.0,6.0,A,TARAT BOX CULVERT,bridge,10205.0,355.0,5555.0,1533.0,1572.0,630.0,1141.0,285.0,980.0,1252.0,415.0,89.0,199.0,0.0,13718.0,288.0,14006.0
N1,22.6734683691174,91.62808505746915,194155.0,843.0,-,,link,10206.0,355.0,5555.0,1533.0,1572.0,630.0,1141.0,285.0,980.0,1252.0,415.0,89.0,199.0,0.0,13718.0,288.0,14006.0
N1,22.6699594391304,91.6293531695652,194998.0,3.0,A,Tarial Bazar Culvert,bridge,10207.0,355.0,5555.0,1533.0,1572.0,630.0,1141.0,285.0,980.0,1252.0,415.0,89.0,199.0,0.0,13718.0,288.0,14006.0
N1,22.66787166861925,91.63024126383665,195001.0,500.0,-,,link,10208.0,355.0,5555.0,1533.0,1572.0,630.0,1141.0,285.0,980.0,1252.0,415.0,89.0,199.0,0.0,13718.0,288.0,14006.0
N1,22.6657838981081,91.6311293581081,195501.0,3.0,A,MIRJA PUR (3) BOX CULVERT,bridge,10209.0,355.0,5555.0,1533.0,1572.0,630.0,1141.0,285.0,980.0,1252.0,415.0,89.0,199.0,0.0,13718.0,288.0,14006.0
N1,22.663689789794752,91.63232755035034,195504.0,534.0,-,,link,10210.0,355.0,5555.0,1533.0,1572.0,630.0,1141.0,285.0,980.0,1252.0,415.0,89.0,199.0,0.0,13718.0,288.0,14006.0
N1,22.6615956814814,91.6335257425926,196038.0,3.0,A,SATU DURUAR HAT BOX CULVERT,bridge,10211.0,355.0,5555.0,1533.0,1572.0,630.0,1141.0,285.0,980.0,1252.0,415.0,89.0,199.0,0.0,13718.0,288.0,14006.0
N1,22.658154055446552,91.63572595953156,196041.0,884.0,-,,link,10212.0,355.0,5555.0,1533.0,1572.0,630.0,1141.0,285.0,980.0,1252.0,415.0,89.0,199.0,0.0,13718.0,288.0,14006.0
N1,22.6547124294117,91.6379261764705,196925.0,3.1,A,RONA SORA CULVERT,bridge,10213.0,355.0,5555.0,1533.0,1572.0,630.0,1141.0,285.0,980.0,1252.0,415.0,89.0,199.0,0.0,13718.0,288.0,14006.0
N1,22.6528916920781,91.6389801479676,196928.1,461.8999999999942,-,,link,10214.0,355.0,5555.0,1533.0,1572.0,630.0,1141.0,285.0,980.0,1252.0,415.0,89.0,199.0,0.0,13718.0,288.0,14006.0
N1,22.6510709547445,91.6400341194647,197390.0,4.6,A,NUNA CHARA BOX CULVERT,bridge,10215.0,355.0,5555.0,1533.0,1572.0,630.0,1141.0,285.0,980.0,1252.0,415.0,89.0,199.0,0.0,13718.0,288.0,14006.0
N1,22.649263532987803,91.64097561826365,197394.6,451.3999999999942,-,,link,10216.0,355.0,5555.0,1533.0,1572.0,630.0,1141.0,285.0,980.0,1252.0,415.0,89.0,199.0,0.0,13718.0,288.0,14006.0
N1,22.6474561112311,91.6419171170626,197846.0,12.4,A,BOTTOL BOX CULVERT,bridge,10217.0,355.0,5555.0,1533.0,1572.0,630.0,1141.0,285.0,980.0,1252.0,415.0,89.0,199.0,0.0,13718.0,288.0,14006.0
N1,22.641776351098052,91.6450631788598,197858.4,1420.6000000000058,-,,link,10218.0,355.0,5555.0,1533.0,1572.0,630.0,1141.0,285.0,980.0,1252.0,415.0,89.0,199.0,0.0,13718.0,288.0,14006.0
N1,22.636096590965,91.648209240657,199279.0,3.0,A,KACHAI PATH BOX CULVERT,bridge,10219.0,355.0,5555.0,1533.0,1572.0,630.0,1141.0,285.0,980.0,1252.0,415.0,89.0,199.0,0.0,13718.0,288.0,14006.0
N1,22.635212581416752,91.64870848362415,199282.0,220.0,-,,link,10220.0,355.0,5555.0,1533.0,1572.0,630.0,1141.0,285.0,980.0,1252.0,415.0,89.0,199.0,0.0,13718.0,288.0,14006.0
N1,22.6343285718685,91.6492077265913,199502.0,3.0,A,KACHAI POTTI BOX CULVERT,bridge,10221.0,355.0,5555.0,1533.0,1572.0,630.0,1141.0,285.0,980.0,1252.0,415.0,89.0,199.0,0.0,13718.0,288.0,14006.0
N1,22.6312476035813,91.65098277621125,199505.0,772.0,-,,link,10222.0,355.0,5555.0,1533.0,1572.0,630.0,1141.0,285.0,980.0,1252.0,415.0,89.0,199.0,0.0,13718.0,288.0,14006.0
N1,22.6281666352941,91.6527578258312,200277.0,3.0,A,EGOL PUR BOX CULVERT,bridge,10223.0,355.0,5555.0,1533.0,1572.0,630.0,1141.0,285.0,980.0,1252.0,415.0,89.0,199.0,0.0,13718.0,288.0,14006.0
N1,22.6269994863217,91.65347179062644,200280.0,295.0,-,,link,10224.0,355.0,5555.0,1533.0,1572.0,630.0,1141.0,285.0,980.0,1252.0,415.0,89.0,199.0,0.0,13718.0,288.0,14006.0
N1,22.6258323373493,91.6541857554217,200575.0,6.1,B,UTTOR SITAKONDO BAZAR BOX CULVERT,bridge,10225.0,355.0,5555.0,1533.0,1572.0,630.0,1141.0,285.0,980.0,1252.0,415.0,89.0,199.0,0.0,13718.0,288.0,14006.0
N1,22.624439254260203,91.6548265042874,200581.1,336.8999999999942,-,,link,10226.0,355.0,5555.0,1533.0,1572.0,630.0,1141.0,285.0,980.0,1252.0,415.0,89.0,199.0,0.0,13718.0,288.0,14006.0
N1,22.6230461711711,91.6554672531531,200918.0,3.0,A,SITAKUNDA SLAB,bridge,10227.0,355.0,5555.0,1533.0,1572.0,630.0,1141.0,285.0,980.0,1252.0,415.0,89.0,199.0,0.0,13718.0,288.0,14006.0
N1,22.620401260091448,91.6567630985133,200921.0,599.0,-,,link,10228.0,355.0,5555.0,1533.0,1572.0,630.0,1141.0,285.0,980.0,1252.0,415.0,89.0,199.0,0.0,13718.0,288.0,14006.0
N1,22.6177563490118,91.6580589438735,201520.0,3.0,A,MOHADAB PUR BOX CULVERT,bridge,10229.0,355.0,5555.0,1533.0,1572.0,630.0,1141.0,285.0,980.0,1252.0,415.0,89.0,199.0,0.0,13718.0,288.0,14006.0
